Bandit,Reward,Algorithm
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
0,0,Thompson Sampling
0,1,Thompson Sampling
0,1,Thompson Sampling
